"id_user_source","reciprocity_count","class","class2"
"36,514",26,ordinary,ordinary
"36,515",26,ordinary,ordinary
"36,519",51,ordinary,ordinary
"36,522",60,top_10_15,outstanding
"36,523",22,top_5_10,outstanding
"36,527",26,ordinary,ordinary
"36,533",26,ordinary,ordinary
"36,541",26,top_5,outstanding
"36,543",26,ordinary,ordinary
"36,549",78,ordinary,ordinary
"36,554",52,top_5,outstanding
"36,561",26,ordinary,ordinary
"36,563",55,top_5_10,outstanding
"36,566",26,ordinary,ordinary
"36,575",21,ordinary,ordinary
"36,584",26,ordinary,ordinary
"36,599",26,ordinary,ordinary
"36,601",25,top_5,outstanding
"36,614",141,top_5,outstanding
"36,618",26,ordinary,ordinary
"36,619",26,ordinary,ordinary
"36,622",26,ordinary,ordinary
"36,628",8,ordinary,ordinary
"36,633",24,top_5_10,outstanding
"36,636",80,top_5,outstanding
"36,638",26,top_5_10,outstanding
"36,640",26,ordinary,ordinary
"36,641",26,ordinary,ordinary
"36,645",22,ordinary,ordinary
"36,649",26,ordinary,ordinary
"36,652",26,ordinary,ordinary
"36,656",26,ordinary,ordinary
"36,660",26,ordinary,ordinary
"36,665",26,ordinary,ordinary
"36,671",19,top_10_15,outstanding
"36,674",43,top_10_15,outstanding
"36,675",48,top_10_15,outstanding
"36,678",48,ordinary,ordinary
"36,682",25,ordinary,ordinary
"36,687",190,top_5,outstanding
"36,690",52,ordinary,ordinary
"36,692",26,ordinary,ordinary
"36,693",26,ordinary,ordinary
"36,698",26,top_10_15,outstanding
"36,700",26,ordinary,ordinary
"36,705",26,ordinary,ordinary
"36,707",50,top_5_10,outstanding
"36,711",104,top_5,outstanding
"36,712",26,ordinary,ordinary
"36,716",26,ordinary,ordinary
"36,720",26,ordinary,ordinary
"36,723",24,top_5,outstanding
"36,724",383,top_5,outstanding
"36,726",26,ordinary,ordinary
"36,729",206,top_5,outstanding
"36,731",26,ordinary,ordinary
"36,734",98,top_10_15,outstanding
"36,736",25,ordinary,ordinary
"36,737",134,ordinary,ordinary
"36,738",26,ordinary,ordinary
"36,740",308,top_5,outstanding
"36,743",78,top_10_15,outstanding
"36,744",71,ordinary,ordinary
"36,750",111,top_5,outstanding
"36,752",207,top_5,outstanding
"36,760",26,ordinary,ordinary
"36,764",52,top_5_10,outstanding
"36,765",26,ordinary,ordinary
"36,767",26,ordinary,ordinary
"36,769",54,top_5_10,outstanding
"36,775",26,ordinary,ordinary
"36,777",26,ordinary,ordinary
"36,778",45,top_5_10,outstanding
"36,780",26,ordinary,ordinary
"36,790",25,ordinary,ordinary
"36,812",76,top_5,outstanding
"36,822",25,ordinary,ordinary
"36,823",86,ordinary,ordinary
"36,828",26,ordinary,ordinary
"36,839",26,ordinary,ordinary
"36,858",26,ordinary,ordinary
"36,872",25,ordinary,ordinary
"36,873",50,top_5_10,outstanding
"36,874",50,ordinary,ordinary
"36,876",20,ordinary,ordinary
"36,881",25,ordinary,ordinary
"36,892",25,ordinary,ordinary
"36,893",25,ordinary,ordinary
"36,905",50,ordinary,ordinary
"36,908",25,ordinary,ordinary
"36,915",83,top_5_10,outstanding
"36,918",25,ordinary,ordinary
"36,919",13,ordinary,ordinary
"36,925",25,ordinary,ordinary
"36,930",25,ordinary,ordinary
"36,931",47,ordinary,ordinary
"36,934",50,ordinary,ordinary
"36,936",78,top_5,outstanding
"36,937",25,ordinary,ordinary
"36,961",25,ordinary,ordinary
"36,963",50,ordinary,ordinary
"36,972",25,ordinary,ordinary
"36,976",25,ordinary,ordinary
"36,987",57,top_5,outstanding
"36,991",12,ordinary,ordinary
"36,996",45,top_5,outstanding
"37,010",25,ordinary,ordinary
"37,013",25,ordinary,ordinary
"37,025",25,ordinary,ordinary
"37,057",50,ordinary,ordinary
"37,060",91,top_10_15,outstanding
"37,065",23,ordinary,ordinary
"37,069",25,ordinary,ordinary
"37,070",37,top_10_15,outstanding
"37,086",25,ordinary,ordinary
"37,100",25,ordinary,ordinary
"37,102",65,top_5_10,outstanding
"37,108",45,top_10_15,outstanding
"37,111",24,ordinary,ordinary
"37,114",557,top_5,outstanding
"37,118",25,ordinary,ordinary
"37,121",25,ordinary,ordinary
"37,122",187,top_5,outstanding
"37,128",75,ordinary,ordinary
"37,129",50,ordinary,ordinary
"37,134",22,ordinary,ordinary
"37,135",20,top_10_15,outstanding
"37,140",98,top_5,outstanding
"37,144",25,ordinary,ordinary
"37,147",50,ordinary,ordinary
"37,158",25,ordinary,ordinary
"37,161",25,ordinary,ordinary
"37,163","1,765",top_5,outstanding
"37,165",337,top_5,outstanding
"37,166",24,top_5_10,outstanding
"37,167",50,ordinary,ordinary
"37,175",25,ordinary,ordinary
"37,176",25,ordinary,ordinary
"37,178",25,ordinary,ordinary
"37,182",25,ordinary,ordinary
"37,184",11,top_10_15,outstanding
"37,194",327,top_5,outstanding
"37,201",25,ordinary,ordinary
"37,206",43,top_5,outstanding
"37,207",25,ordinary,ordinary
"37,210",2,top_5_10,outstanding
"37,211",5,top_10_15,outstanding
"37,217",15,ordinary,ordinary
"37,224",25,ordinary,ordinary
"37,231",25,ordinary,ordinary
"37,232",75,ordinary,ordinary
"37,236",19,ordinary,ordinary
"37,240",62,top_5,outstanding
"37,241",115,top_5,outstanding
"37,259",25,ordinary,ordinary
"37,263",25,ordinary,ordinary
"37,272",50,ordinary,ordinary
"37,275",50,top_5,outstanding
"37,284",137,top_5,outstanding
"37,285",25,ordinary,ordinary
"37,295",39,top_5,outstanding
"37,303",25,ordinary,ordinary
"37,309",33,top_5_10,outstanding
"37,312",60,ordinary,ordinary
"37,322",25,ordinary,ordinary
"37,339",49,top_10_15,outstanding
"37,343",73,top_5,outstanding
"37,344",13,ordinary,ordinary
"37,346",29,top_10_15,outstanding
"37,361",50,ordinary,ordinary
"37,362",49,top_5_10,outstanding
"37,371",48,ordinary,ordinary
"37,374",25,ordinary,ordinary
"37,377",25,ordinary,ordinary
"37,387",46,top_10_15,outstanding
"37,389",19,ordinary,ordinary
"37,394",119,top_10_15,outstanding
"37,396",63,ordinary,ordinary
"37,407",24,top_5_10,outstanding
"37,412",24,ordinary,ordinary
"37,423",24,ordinary,ordinary
"37,426",18,ordinary,ordinary
"37,432",24,ordinary,ordinary
"37,436",24,ordinary,ordinary
"37,437",24,ordinary,ordinary
"37,445",46,ordinary,ordinary
"37,448",24,ordinary,ordinary
"37,456",24,ordinary,ordinary
"37,462",54,top_5,outstanding
"37,465",42,ordinary,ordinary
"37,466",24,top_5_10,outstanding
"37,473",24,ordinary,ordinary
"37,474",97,top_5_10,outstanding
"37,477",24,ordinary,ordinary
"37,478",59,top_5,outstanding
"37,492",14,top_10_15,outstanding
"37,509",63,top_10_15,outstanding
"37,517",276,top_5,outstanding
"37,519",72,ordinary,ordinary
"37,531",39,top_5_10,outstanding
"37,538",24,ordinary,ordinary
"37,546",132,top_5_10,outstanding
"37,549",23,ordinary,ordinary
"37,562",33,ordinary,ordinary
"37,568",22,ordinary,ordinary
"37,581",16,top_5_10,outstanding
"37,582",24,ordinary,ordinary
"37,584",37,top_5,outstanding
"37,600",24,top_5_10,outstanding
"37,602",24,ordinary,ordinary
"37,603",48,top_10_15,outstanding
"37,610",48,ordinary,ordinary
"37,613",24,ordinary,ordinary
"37,631",24,top_10_15,outstanding
"37,634",24,ordinary,ordinary
"37,636",15,top_5_10,outstanding
"37,637",29,top_5_10,outstanding
"37,646",37,top_5_10,outstanding
"37,648",469,top_5,outstanding
"37,649",21,top_5_10,outstanding
"37,651",24,ordinary,ordinary
"37,654",24,top_5_10,outstanding
"37,665",24,ordinary,ordinary
"37,670",24,ordinary,ordinary
"37,688",46,top_5,outstanding
"37,690",24,ordinary,ordinary
"37,712",12,ordinary,ordinary
"37,713",80,ordinary,ordinary
"37,715",48,ordinary,ordinary
"37,719",24,ordinary,ordinary
"37,737",48,ordinary,ordinary
"37,739",48,top_10_15,outstanding
"37,745",13,top_10_15,outstanding
"37,753",24,ordinary,ordinary
"37,759",17,top_5,outstanding
"37,778",175,top_5,outstanding
"37,782",23,ordinary,ordinary
"37,802",46,top_5_10,outstanding
"37,803",35,top_10_15,outstanding
"37,811",454,top_5,outstanding
"37,829",23,ordinary,ordinary
"37,831",23,ordinary,ordinary
"37,834",92,top_5_10,outstanding
"37,836",66,ordinary,ordinary
"37,840",63,top_5_10,outstanding
"37,844",526,top_5,outstanding
"37,856",149,top_5,outstanding
"37,857",69,ordinary,ordinary
"37,858",181,top_5,outstanding
"37,864",16,ordinary,ordinary
"37,872",23,ordinary,ordinary
"37,900",142,top_5,outstanding
"37,905",40,top_5_10,outstanding
"37,911",23,ordinary,ordinary
"37,917",46,ordinary,ordinary
"37,926",22,top_10_15,outstanding
"37,937",34,ordinary,ordinary
"37,942",8,top_5,outstanding
"37,959",22,top_5_10,outstanding
"37,987",23,ordinary,ordinary
"37,990",29,top_10_15,outstanding
"37,991",160,top_5,outstanding
"37,998",37,top_5,outstanding
"37,999",23,ordinary,ordinary
"38,001",4,top_10_15,outstanding
"38,007",23,ordinary,ordinary
"38,012",10,ordinary,ordinary
"38,021",17,top_5_10,outstanding
"38,025",23,ordinary,ordinary
"38,029",46,ordinary,ordinary
"38,034",9,top_10_15,outstanding
"38,039",18,ordinary,ordinary
"38,042",42,ordinary,ordinary
"38,046",14,ordinary,ordinary
"38,054",23,ordinary,ordinary
"38,055",38,top_5,outstanding
"38,057",257,top_5,outstanding
"38,061",18,ordinary,ordinary
"38,069",124,top_5,outstanding
"38,070",44,top_5_10,outstanding
"38,074",46,top_10_15,outstanding
"38,085",467,top_5,outstanding
"38,092",19,ordinary,ordinary
"38,107",102,top_5,outstanding
"38,118",720,top_5,outstanding
"38,129",45,ordinary,ordinary
"38,136",54,ordinary,ordinary
"38,137",23,ordinary,ordinary
"38,147",22,ordinary,ordinary
"38,153",23,ordinary,ordinary
"38,154",59,ordinary,ordinary
"38,172",19,ordinary,ordinary
"38,184",113,top_5,outstanding
"38,194",23,ordinary,ordinary
"38,200",13,ordinary,ordinary
"38,214",23,ordinary,ordinary
"38,216",11,top_5,outstanding
"38,220",23,ordinary,ordinary
"38,223",64,ordinary,ordinary
"38,228",21,ordinary,ordinary
"38,230",23,ordinary,ordinary
"38,238",26,ordinary,ordinary
"38,242",23,ordinary,ordinary
"38,244",86,top_5,outstanding
"38,261",22,ordinary,ordinary
"38,263",22,ordinary,ordinary
"38,266",22,ordinary,ordinary
"38,269",20,top_10_15,outstanding
"38,271",22,ordinary,ordinary
"38,274",22,ordinary,ordinary
"38,277",17,ordinary,ordinary
"38,281",22,ordinary,ordinary
"38,285",102,ordinary,ordinary
"38,292",22,ordinary,ordinary
"38,296",22,top_5_10,outstanding
"38,306",22,ordinary,ordinary
"38,307",10,top_5,outstanding
"38,317",21,ordinary,ordinary
"38,321",22,top_5_10,outstanding
"38,324",22,ordinary,ordinary
"38,330",104,ordinary,ordinary
"38,331",110,top_5,outstanding
"38,341",39,ordinary,ordinary
"38,345",22,top_5_10,outstanding
"38,351",22,ordinary,ordinary
"38,352",4,top_10_15,outstanding
"38,362",22,ordinary,ordinary
"38,373",22,ordinary,ordinary
"38,398","1,482",top_5,outstanding
"38,400",22,ordinary,ordinary
"38,406",70,top_5,outstanding
"38,416",22,ordinary,ordinary
"38,418",22,ordinary,ordinary
"38,422",37,ordinary,ordinary
"38,424",22,top_5_10,outstanding
"38,425",22,ordinary,ordinary
"38,434",22,ordinary,ordinary
"38,436",41,ordinary,ordinary
"38,437",22,ordinary,ordinary
"38,438",106,top_5,outstanding
"38,444",22,top_5_10,outstanding
"38,470",43,top_5,outstanding
"38,473",44,ordinary,ordinary
"38,475",22,top_10_15,outstanding
"38,486",43,ordinary,ordinary
"38,491",88,top_5_10,outstanding
"38,494",47,top_10_15,outstanding
"38,496",112,top_5,outstanding
"38,497",22,ordinary,ordinary
"38,504",18,top_5,outstanding
"38,505",7,ordinary,ordinary
"38,515",22,ordinary,ordinary
"38,516",63,ordinary,ordinary
"38,523",22,ordinary,ordinary
"38,526",31,ordinary,ordinary
"38,528",33,top_5_10,outstanding
"38,529",22,top_10_15,outstanding
"38,531",21,ordinary,ordinary
"38,533",51,top_5,outstanding
"38,538",22,ordinary,ordinary
"38,539",17,ordinary,ordinary
"38,544",8,ordinary,ordinary
"38,549",22,ordinary,ordinary
"38,550",22,ordinary,ordinary
"38,551",22,ordinary,ordinary
"38,579",107,top_5,outstanding
"38,589",43,ordinary,ordinary
"38,592",22,ordinary,ordinary
"38,597",22,ordinary,ordinary
"38,600",22,ordinary,ordinary
"38,603",22,ordinary,ordinary
"38,605",22,ordinary,ordinary
"38,637",22,ordinary,ordinary
"38,640",16,ordinary,ordinary
"38,641",20,top_5_10,outstanding
"38,649",13,top_5,outstanding
"38,652",22,ordinary,ordinary
"38,660",22,ordinary,ordinary
"38,669",6,top_10_15,outstanding
"38,670",22,ordinary,ordinary
"38,678",85,top_5,outstanding
"38,681",57,top_5,outstanding
"38,685",22,ordinary,ordinary
"38,696",40,ordinary,ordinary
"38,700",22,ordinary,ordinary
"38,704",21,top_5_10,outstanding
"38,711",21,ordinary,ordinary
"38,718",86,top_5,outstanding
"38,731",22,ordinary,ordinary
"38,738",44,ordinary,ordinary
"38,745",21,ordinary,ordinary
"38,756",22,top_5,outstanding
"38,769",140,top_5,outstanding
"38,775",21,ordinary,ordinary
"38,794",21,ordinary,ordinary
"38,807",21,ordinary,ordinary
"38,818",40,ordinary,ordinary
"38,835",21,ordinary,ordinary
"38,841",19,ordinary,ordinary
"38,847",14,ordinary,ordinary
"38,850",17,top_10_15,outstanding
"38,852",49,ordinary,ordinary
"38,860",36,top_5,outstanding
"38,872",21,ordinary,ordinary
"38,873",42,ordinary,ordinary
"38,876",21,ordinary,ordinary
"38,879",20,ordinary,ordinary
"38,883",21,ordinary,ordinary
"38,885",20,ordinary,ordinary
"38,888",13,ordinary,ordinary
"38,892",20,top_10_15,outstanding
"38,899",28,ordinary,ordinary
"38,904",21,ordinary,ordinary
"38,922",21,ordinary,ordinary
"38,923",21,ordinary,ordinary
"38,927",93,ordinary,ordinary
"38,939",21,ordinary,ordinary
"38,942",34,ordinary,ordinary
"38,955",21,ordinary,ordinary
"38,958",21,ordinary,ordinary
"38,961",20,ordinary,ordinary
"38,964",5,top_5_10,outstanding
"38,969",42,ordinary,ordinary
"38,971",21,ordinary,ordinary
"38,972",21,ordinary,ordinary
"38,973",501,top_5,outstanding
"38,975",21,ordinary,ordinary
"38,978",21,ordinary,ordinary
"38,980",21,ordinary,ordinary
"38,984",21,ordinary,ordinary
"38,990",27,ordinary,ordinary
"38,997",19,ordinary,ordinary
"39,001",21,ordinary,ordinary
"39,003",49,top_5,outstanding
"39,019",21,ordinary,ordinary
"39,024",48,top_5,outstanding
"39,030",42,ordinary,ordinary
"39,037",21,ordinary,ordinary
"39,046",21,ordinary,ordinary
"39,052",84,top_5,outstanding
"39,056",34,top_5_10,outstanding
"39,059",21,ordinary,ordinary
"39,061",16,ordinary,ordinary
"39,065",21,ordinary,ordinary
"39,067",63,top_5_10,outstanding
"39,071",40,ordinary,ordinary
"39,076",21,ordinary,ordinary
"39,091",40,ordinary,ordinary
"39,097",25,ordinary,ordinary
"39,102",21,ordinary,ordinary
"39,119",18,ordinary,ordinary
"39,130",21,ordinary,ordinary
"39,142",20,ordinary,ordinary
"39,144",7,ordinary,ordinary
"39,150",6,ordinary,ordinary
"39,151",21,ordinary,ordinary
"39,158",21,ordinary,ordinary
"39,160",21,ordinary,ordinary
"39,169",21,ordinary,ordinary
"39,170",78,ordinary,ordinary
"39,171",21,ordinary,ordinary
"39,174",34,top_5_10,outstanding
"39,188",21,ordinary,ordinary
"39,192",21,ordinary,ordinary
"39,195",21,ordinary,ordinary
"39,197",21,ordinary,ordinary
"39,203",16,ordinary,ordinary
"39,210",21,ordinary,ordinary
"39,212",20,ordinary,ordinary
"39,220",18,ordinary,ordinary
"39,223",21,ordinary,ordinary
"39,224",21,ordinary,ordinary
"39,231",21,ordinary,ordinary
"39,232",21,ordinary,ordinary
"39,233",16,ordinary,ordinary
"39,237",30,ordinary,ordinary
"39,239",21,ordinary,ordinary
"39,243",21,ordinary,ordinary
"39,248",18,top_5_10,outstanding
"39,249",21,ordinary,ordinary
"39,258",15,top_10_15,outstanding
"39,259",35,top_5_10,outstanding
"39,261",14,top_10_15,outstanding
"39,271",40,ordinary,ordinary
"39,274",20,top_5_10,outstanding
"39,291",21,ordinary,ordinary
"39,297",138,top_5,outstanding
"39,300",21,ordinary,ordinary
"39,312",8,ordinary,ordinary
"39,313",21,ordinary,ordinary
"39,314",11,ordinary,ordinary
"39,315",15,top_5_10,outstanding
"39,316",21,top_10_15,outstanding
"39,318",49,ordinary,ordinary
"39,321",21,ordinary,ordinary
"39,336",18,top_10_15,outstanding
"39,345",21,ordinary,ordinary
"39,365",19,ordinary,ordinary
"39,366",91,top_5,outstanding
"39,369",20,ordinary,ordinary
"39,371",20,ordinary,ordinary
"39,373",20,top_10_15,outstanding
"39,385",20,ordinary,ordinary
"39,388",20,ordinary,ordinary
"39,390",20,ordinary,ordinary
"39,391",20,ordinary,ordinary
"39,397",39,ordinary,ordinary
"39,400",38,ordinary,ordinary
"39,412",20,ordinary,ordinary
"39,416",72,top_5,outstanding
"39,430",18,top_10_15,outstanding
"39,433",20,ordinary,ordinary
"39,440","1,989",top_5,outstanding
"39,441",30,top_5,outstanding
"39,443",20,ordinary,ordinary
"39,446",20,ordinary,ordinary
"39,479",20,ordinary,ordinary
"39,482",20,ordinary,ordinary
"39,483",40,top_5_10,outstanding
"39,487",20,ordinary,ordinary
"39,495",40,ordinary,ordinary
"39,502",20,ordinary,ordinary
"39,504",111,top_5_10,outstanding
"39,506",20,ordinary,ordinary
"39,512",103,top_5,outstanding
"39,516",20,ordinary,ordinary
"39,518",20,top_10_15,outstanding
"39,519",35,top_10_15,outstanding
"39,533",9,ordinary,ordinary
"39,560",17,ordinary,ordinary
"39,561",20,ordinary,ordinary
"39,572",20,ordinary,ordinary
"39,574",42,ordinary,ordinary
"39,578",18,ordinary,ordinary
"39,609",20,ordinary,ordinary
"39,621",4,ordinary,ordinary
"39,625",20,ordinary,ordinary
"39,637",5,ordinary,ordinary
"39,648",40,ordinary,ordinary
"39,649",19,ordinary,ordinary
"39,650",24,top_10_15,outstanding
"39,653",77,ordinary,ordinary
"39,654",40,ordinary,ordinary
"39,662",14,top_10_15,outstanding
"39,668",34,ordinary,ordinary
"39,692",20,ordinary,ordinary
"39,702",20,ordinary,ordinary
"39,709",20,ordinary,ordinary
"39,716",18,ordinary,ordinary
"39,727",20,ordinary,ordinary
"39,740",20,top_10_15,outstanding
"39,746",20,ordinary,ordinary
"39,756",40,ordinary,ordinary
"39,762",106,top_5,outstanding
"39,767",20,ordinary,ordinary
"39,770",20,ordinary,ordinary
"39,772",20,ordinary,ordinary
"39,782",20,ordinary,ordinary
"39,791",1,ordinary,ordinary
"39,815",127,top_5_10,outstanding
"39,816",20,ordinary,ordinary
"39,823",20,ordinary,ordinary
"39,826",96,top_10_15,outstanding
"39,830",33,ordinary,ordinary
"39,834",20,ordinary,ordinary
"39,840",20,ordinary,ordinary
"39,843",20,ordinary,ordinary
"39,849",14,top_5,outstanding
"39,852",79,top_5_10,outstanding
"39,864",20,ordinary,ordinary
"39,865",20,ordinary,ordinary
"39,872",56,ordinary,ordinary
"39,880",20,ordinary,ordinary
"39,886",11,top_5_10,outstanding
"39,907",20,ordinary,ordinary
"39,911",39,ordinary,ordinary
"39,912",10,ordinary,ordinary
"39,914",20,ordinary,ordinary
"39,915",13,top_5_10,outstanding
"39,917",19,ordinary,ordinary
"39,921",20,ordinary,ordinary
"39,923",18,ordinary,ordinary
"39,929",20,top_5_10,outstanding
"39,950",10,ordinary,ordinary
"39,953",102,top_5,outstanding
"39,962",15,ordinary,ordinary
"39,971",20,ordinary,ordinary
"39,979",20,ordinary,ordinary
"39,986",14,ordinary,ordinary
"39,989",69,top_10_15,outstanding
"40,000",14,top_10_15,outstanding
"40,002",42,top_10_15,outstanding
"40,009",19,ordinary,ordinary
"40,014",19,ordinary,ordinary
"40,021",19,ordinary,ordinary
"40,024",19,ordinary,ordinary
"40,027",19,ordinary,ordinary
"40,031",64,ordinary,ordinary
"40,061",6,ordinary,ordinary
"40,079",2,ordinary,ordinary
"40,080",19,ordinary,ordinary
"40,086",11,ordinary,ordinary
"40,087",18,ordinary,ordinary
"40,088",19,ordinary,ordinary
"40,090",6,top_10_15,outstanding
"40,102",19,top_10_15,outstanding
"40,103",76,ordinary,ordinary
"40,104",16,ordinary,ordinary
"40,119",19,top_10_15,outstanding
"40,130",57,top_5_10,outstanding
"40,141",180,top_5,outstanding
"40,152",19,top_5_10,outstanding
"40,157",83,top_5_10,outstanding
"40,161",38,ordinary,ordinary
"40,170",19,ordinary,ordinary
"40,180",19,ordinary,ordinary
"40,187",19,ordinary,ordinary
"40,188",16,ordinary,ordinary
"40,195",19,ordinary,ordinary
"40,199",19,ordinary,ordinary
"40,201",38,top_5_10,outstanding
"40,208",18,ordinary,ordinary
"40,219",19,ordinary,ordinary
"40,226",19,ordinary,ordinary
"40,231",19,ordinary,ordinary
"40,239",296,top_5,outstanding
"40,242",83,ordinary,ordinary
"40,244",19,ordinary,ordinary
"40,246",19,ordinary,ordinary
"40,247",19,ordinary,ordinary
"40,250",19,ordinary,ordinary
"40,262",19,ordinary,ordinary
"40,271",19,ordinary,ordinary
"40,274",14,ordinary,ordinary
"40,282",35,top_5,outstanding
"40,285",38,ordinary,ordinary
"40,293",24,ordinary,ordinary
"40,296",129,top_5_10,outstanding
"40,298",1,ordinary,ordinary
"40,299",873,top_5,outstanding
"40,302",36,ordinary,ordinary
"40,303",22,ordinary,ordinary
"40,309",56,ordinary,ordinary
"40,312",19,ordinary,ordinary
"40,317",57,ordinary,ordinary
"40,323",19,ordinary,ordinary
"40,326",19,ordinary,ordinary
"40,330",19,ordinary,ordinary
"40,332",19,ordinary,ordinary
"40,333",19,ordinary,ordinary
"40,336",19,ordinary,ordinary
"40,341",19,ordinary,ordinary
"40,345",38,ordinary,ordinary
"40,346",19,ordinary,ordinary
"40,347",22,top_5,outstanding
"40,356",19,ordinary,ordinary
"40,360",17,ordinary,ordinary
"40,369",90,top_5,outstanding
"40,377",10,ordinary,ordinary
"40,400",122,ordinary,ordinary
"40,405",19,ordinary,ordinary
"40,408",19,ordinary,ordinary
"40,416",19,ordinary,ordinary
"40,417",114,top_5,outstanding
"40,434",8,top_10_15,outstanding
"40,440",3,ordinary,ordinary
"40,443",19,ordinary,ordinary
"40,445",75,top_10_15,outstanding
"40,451",19,ordinary,ordinary
"40,453",19,ordinary,ordinary
"40,459",18,ordinary,ordinary
"40,470",19,ordinary,ordinary
"40,472",40,top_5_10,outstanding
"40,473",38,top_10_15,outstanding
"40,480",18,ordinary,ordinary
"40,484",19,ordinary,ordinary
"40,490",36,ordinary,ordinary
"40,495",73,ordinary,ordinary
"40,498",18,ordinary,ordinary
"40,524",54,top_10_15,outstanding
"40,528",36,ordinary,ordinary
"40,543",18,ordinary,ordinary
"40,544",223,top_5,outstanding
"40,552",15,top_10_15,outstanding
"40,557",18,ordinary,ordinary
"40,570",18,ordinary,ordinary
"40,571",18,top_10_15,outstanding
"40,584",83,top_5,outstanding
"40,603",18,ordinary,ordinary
"40,604",49,top_5,outstanding
"40,607",18,ordinary,ordinary
"40,612",15,ordinary,ordinary
"40,616",18,ordinary,ordinary
"40,630",42,top_5,outstanding
"40,637",54,top_5,outstanding
"40,642",18,ordinary,ordinary
"40,650",70,top_5_10,outstanding
"40,651",32,ordinary,ordinary
"40,652",18,ordinary,ordinary
"40,657",18,ordinary,ordinary
"40,660",18,ordinary,ordinary
"40,668",36,ordinary,ordinary
"40,672",78,ordinary,ordinary
"40,675",18,ordinary,ordinary
"40,677",28,top_5,outstanding
"40,682",18,ordinary,ordinary
"40,690",18,ordinary,ordinary
"40,697",33,ordinary,ordinary
"40,702",179,top_5,outstanding
"40,713",18,ordinary,ordinary
"40,719",18,top_5_10,outstanding
"40,729",54,top_5,outstanding
"40,733",18,ordinary,ordinary
"40,735",18,ordinary,ordinary
"40,743",32,ordinary,ordinary
"40,747",36,ordinary,ordinary
"40,750",18,ordinary,ordinary
"40,751",8,top_5_10,outstanding
"40,767",18,ordinary,ordinary
"40,771",18,ordinary,ordinary
"40,783",34,ordinary,ordinary
"40,785",18,ordinary,ordinary
"40,796",7,ordinary,ordinary
"40,797",14,ordinary,ordinary
"40,804",36,ordinary,ordinary
"40,806",18,ordinary,ordinary
"40,821",36,ordinary,ordinary
"40,829",18,ordinary,ordinary
"40,835",38,top_5_10,outstanding
"40,840",18,ordinary,ordinary
"40,848",18,ordinary,ordinary
"40,863",18,ordinary,ordinary
"40,878",18,ordinary,ordinary
"40,879",18,ordinary,ordinary
"40,881",18,ordinary,ordinary
"40,884",18,ordinary,ordinary
"40,887",18,ordinary,ordinary
"40,900",18,ordinary,ordinary
"40,909",14,ordinary,ordinary
"40,919",63,top_5,outstanding
"40,929",18,top_5_10,outstanding
"40,936",36,ordinary,ordinary
"40,939",18,ordinary,ordinary
"40,945",18,ordinary,ordinary
"40,948",18,ordinary,ordinary
"40,981",18,ordinary,ordinary
"40,987",5,ordinary,ordinary
"40,999",34,ordinary,ordinary
"41,001",17,ordinary,ordinary
"41,005",18,ordinary,ordinary
"41,010",14,top_10_15,outstanding
"41,015",49,top_10_15,outstanding
"41,019",35,top_5_10,outstanding
"41,025",17,ordinary,ordinary
"41,031",16,ordinary,ordinary
"41,047",17,ordinary,ordinary
"41,055",17,ordinary,ordinary
"41,060",17,ordinary,ordinary
"41,068",17,ordinary,ordinary
"41,075",5,ordinary,ordinary
"41,078",15,ordinary,ordinary
"41,091",200,top_5,outstanding
"41,093",17,ordinary,ordinary
"41,094",18,ordinary,ordinary
"41,096",17,ordinary,ordinary
"41,102",62,top_5_10,outstanding
"41,110",17,ordinary,ordinary
"41,129",51,ordinary,ordinary
"41,137",17,ordinary,ordinary
"41,152",17,ordinary,ordinary
"41,153",17,ordinary,ordinary
"41,168",34,ordinary,ordinary
"41,191",567,top_5,outstanding
"41,206",4,top_5_10,outstanding
"41,224",17,ordinary,ordinary
"41,226",33,ordinary,ordinary
"41,241",15,ordinary,ordinary
"41,248",17,ordinary,ordinary
"41,268",30,ordinary,ordinary
"41,279",135,top_5,outstanding
"41,281",17,ordinary,ordinary
"41,298",17,ordinary,ordinary
"41,304",16,ordinary,ordinary
"41,320",15,ordinary,ordinary
"41,330",17,top_10_15,outstanding
"41,332",17,top_5,outstanding
"41,338",17,ordinary,ordinary
"41,357",17,ordinary,ordinary
"41,358",13,top_10_15,outstanding
"41,367",16,ordinary,ordinary
"41,368",17,ordinary,ordinary
"41,383",17,ordinary,ordinary
"41,388",24,top_5_10,outstanding
"41,403",110,ordinary,ordinary
"41,407",33,ordinary,ordinary
"41,418",49,ordinary,ordinary
"41,427",7,ordinary,ordinary
"41,430",17,ordinary,ordinary
"41,436",34,ordinary,ordinary
"41,438",32,top_10_15,outstanding
"41,454",20,ordinary,ordinary
"41,457",17,ordinary,ordinary
"41,458",15,top_10_15,outstanding
"41,461",48,top_5,outstanding
"41,470",17,ordinary,ordinary
"41,473",17,ordinary,ordinary
"41,474",17,ordinary,ordinary
"41,489",135,top_5,outstanding
"41,496",14,top_5_10,outstanding
"41,499",15,ordinary,ordinary
"41,501",17,ordinary,ordinary
"41,539",44,ordinary,ordinary
"41,542",17,ordinary,ordinary
"41,559",17,ordinary,ordinary
"41,565",62,ordinary,ordinary
"41,569",17,ordinary,ordinary
"41,597",16,ordinary,ordinary
"41,598",17,ordinary,ordinary
"41,599",17,ordinary,ordinary
