"id_user","entropy","layer_1","layer_2","layer_3","layer_4","class","class2"
"29,712",6.5380323357,9,15,9,5,top_5,outstanding
"29,713",0.6931471806,0,0,2,0,ordinary,ordinary
"29,714",0,1,0,1,0,ordinary,ordinary
"29,716",4.0769795648,35,9,29,2,top_5_10,outstanding
"29,718",0,0,3,0,6,top_10_15,outstanding
"29,719",1.0986122887,0,3,1,0,ordinary,ordinary
"29,722",1.648278376,19,1,1,4,top_5_10,outstanding
"29,723",0.6931471806,6,0,3,0,top_10_15,outstanding
"29,724",0.6931471806,2,0,0,0,ordinary,ordinary
"29,725",6.9000259875,12,4,15,5,top_5,outstanding
"29,726",0,0,0,1,0,ordinary,ordinary
"29,727",1.3862943611,2,2,8,0,top_10_15,outstanding
"29,729",1.7777775454,1,2,10,11,top_5_10,outstanding
"29,735",0,2,0,2,2,top_5_10,outstanding
"29,736",1.3296613489,6,2,0,0,ordinary,ordinary
"29,738",0,4,2,2,0,top_5_10,outstanding
"29,740",1.7917594692,3,0,2,1,top_5,outstanding
"29,741",0.6931471806,2,0,0,0,ordinary,ordinary
"29,744",0,0,0,1,1,ordinary,ordinary
"29,748",2.7080502011,3,0,5,1,top_10_15,outstanding
"29,749",0,0,1,0,1,ordinary,ordinary
"29,753",0,1,1,0,0,ordinary,ordinary
"29,754",0,2,1,0,0,top_10_15,outstanding
"29,758",0,0,0,1,0,ordinary,ordinary
"29,759",0.6931471806,4,0,0,2,ordinary,ordinary
"29,760",4.5366915478,18,11,14,1,top_5,outstanding
"29,761",0,0,0,1,1,ordinary,ordinary
"29,763",1.5595811563,1,0,8,0,top_10_15,outstanding
"29,766",0,1,1,0,1,ordinary,ordinary
"29,767",0,1,1,0,0,ordinary,ordinary
"29,768",0,0,1,1,0,ordinary,ordinary
"29,771",0,1,0,1,1,top_10_15,outstanding
"29,773",0,0,0,1,0,ordinary,ordinary
"29,776",0,1,0,1,0,ordinary,ordinary
"29,777",0,1,0,1,0,ordinary,ordinary
"29,782",0,0,1,0,0,ordinary,ordinary
"29,783",0,1,1,1,0,ordinary,ordinary
"29,784",0,1,1,1,0,ordinary,ordinary
"29,785",0,2,0,2,0,ordinary,ordinary
"29,786",0,0,0,2,0,top_10_15,outstanding
"29,789",0,1,1,1,0,ordinary,ordinary
"29,791",0,1,1,1,0,ordinary,ordinary
"29,792",0,1,0,1,0,ordinary,ordinary
"29,793",2.0228085294,2,3,2,0,top_5_10,outstanding
"29,795",0.6931471806,2,0,1,0,ordinary,ordinary
"29,796",0,0,0,1,0,ordinary,ordinary
"29,797",1.0986122887,1,1,1,3,ordinary,ordinary
"29,798",1.0789922079,7,1,1,0,ordinary,ordinary
"29,801",1.3862943611,0,0,2,2,ordinary,ordinary
"29,804",2.2824495794,5,1,5,0,ordinary,ordinary
"29,806",0,1,1,1,0,ordinary,ordinary
"29,808",0.6931471806,2,0,0,0,ordinary,ordinary
"29,809",3.4188451652,3,6,28,9,top_5_10,outstanding
"29,810",9.9618303699,94,29,81,24,top_5,outstanding
"29,812",1.7917594692,2,0,3,0,top_5_10,outstanding
"29,818",1.7917594692,1,1,6,4,top_5_10,outstanding
"29,820",0.6931471806,0,0,8,0,ordinary,ordinary
"29,821",2.0794415417,2,0,2,2,top_5_10,outstanding
"29,822",0,1,0,1,1,top_5_10,outstanding
"29,824",4.544397166,6,5,13,1,top_5,outstanding
"29,827",0.6931471806,0,2,1,0,ordinary,ordinary
"29,828",0.6931471806,1,0,2,0,ordinary,ordinary
"29,829",0.6931471806,2,1,0,0,ordinary,ordinary
"29,833",0,1,0,1,0,ordinary,ordinary
"29,834",0,1,0,1,1,ordinary,ordinary
"29,835",0,1,1,0,0,ordinary,ordinary
"29,841",0,0,0,1,0,top_10_15,outstanding
"29,845",0,3,3,0,0,top_10_15,outstanding
"29,846",0.6931471806,0,0,2,0,ordinary,ordinary
"29,847",0.5004024235,5,3,4,0,top_5_10,outstanding
"29,848",0,0,0,2,0,ordinary,ordinary
"29,849",1.3296613489,1,3,2,1,ordinary,ordinary
"29,850",1.0986122887,1,1,3,1,top_5_10,outstanding
"29,851",0,0,0,1,1,ordinary,ordinary
"29,852",0,0,1,1,0,ordinary,ordinary
"29,853",3.7706766269,6,2,7,0,top_5_10,outstanding
"29,856",4.6648703006,18,10,10,3,top_5_10,outstanding
"29,858",0.6931471806,2,0,1,0,ordinary,ordinary
"29,861",1.0986122887,0,0,3,0,ordinary,ordinary
"29,863",1.3862943611,2,2,1,0,top_10_15,outstanding
"29,864",2.5636487749,10,7,3,1,top_5_10,outstanding
"29,865",0,1,1,1,0,ordinary,ordinary
"29,866",0,2,0,0,2,ordinary,ordinary
"29,867",0,5,3,7,0,top_5_10,outstanding
"29,868",0.6365141683,0,0,3,3,top_5_10,outstanding
"29,870",0,0,0,1,1,ordinary,ordinary
"29,873",1.7917594692,1,1,2,3,ordinary,ordinary
"29,876",0.6931471806,2,0,1,0,top_5_10,outstanding
"29,878",6.9134151082,35,30,32,7,top_5,outstanding
"29,880",0,2,2,1,1,top_5_10,outstanding
"29,882",0,0,0,1,0,ordinary,ordinary
"29,885",0.6931471806,2,0,0,1,top_5_10,outstanding
"29,886",1.6762349391,3,0,4,0,top_10_15,outstanding
"29,887",0,0,0,2,0,ordinary,ordinary
"29,890",0,0,0,1,1,ordinary,ordinary
"29,891",0.6931471806,1,0,2,0,ordinary,ordinary
"29,894",1.735126457,3,0,3,1,ordinary,ordinary
"29,895",0,0,2,0,2,ordinary,ordinary
"29,896",1.1935496041,5,2,4,4,top_10_15,outstanding
"29,898",0,1,1,1,0,ordinary,ordinary
"29,902",1.8919964935,3,4,2,0,top_5_10,outstanding
"29,904",4.0244729885,12,3,8,5,top_5_10,outstanding
"29,905",0.6931471806,2,0,0,0,ordinary,ordinary
"29,906",0,0,0,2,0,ordinary,ordinary
"29,907",1.3661588476,5,0,2,0,top_10_15,outstanding
"29,908",0,1,1,0,0,ordinary,ordinary
"29,909",0,1,0,0,0,ordinary,ordinary
"29,911",0,0,0,3,3,ordinary,ordinary
"29,914",0,0,0,1,0,ordinary,ordinary
"29,915",0.6931471806,1,1,2,0,ordinary,ordinary
"29,916",0,1,0,1,0,ordinary,ordinary
"29,917",0,0,0,2,0,top_10_15,outstanding
"29,918",1.1106534814,11,3,0,0,top_5_10,outstanding
"29,919",0,0,0,1,0,ordinary,ordinary
"29,921",11.0147819678,465,99,437,97,top_5,outstanding
"29,924",0,1,0,0,1,ordinary,ordinary
"29,925",0.6931471806,2,1,0,0,ordinary,ordinary
"29,926",0,0,0,1,0,ordinary,ordinary
"29,927",1.0986122887,6,0,0,0,ordinary,ordinary
"29,929",0,2,2,2,0,ordinary,ordinary
"29,935",0.6931471806,2,0,4,0,top_10_15,outstanding
"29,936",8.4149406275,58,10,52,15,top_5,outstanding
"29,937",0,0,0,2,2,ordinary,ordinary
"29,938",0,0,1,0,0,ordinary,ordinary
"29,940",0.6931471806,5,0,10,0,top_5_10,outstanding
"29,941",0.6931471806,0,0,2,2,top_10_15,outstanding
"29,942",0.6931471806,2,0,0,0,ordinary,ordinary
"29,944",2.0140355237,4,4,8,1,ordinary,ordinary
"29,945",0.6931471806,2,0,2,0,ordinary,ordinary
"29,946",0,3,3,1,1,top_5_10,outstanding
"29,947",0.9502705392,1,3,0,5,ordinary,ordinary
"29,948",1.5910955636,1,3,13,1,ordinary,ordinary
"29,950",0.6931471806,4,0,2,0,top_10_15,outstanding
"29,951",0.6931471806,2,0,1,0,ordinary,ordinary
"29,953",0.6931471806,0,0,2,0,ordinary,ordinary
"29,955",0.6931471806,2,0,1,0,ordinary,ordinary
"29,956",7.6278949535,68,24,52,4,top_5,outstanding
"29,958",2.9629509596,6,4,20,8,top_5_10,outstanding
"29,959",0.6931471806,0,2,0,0,ordinary,ordinary
"29,960",1.3862943611,2,2,1,0,ordinary,ordinary
"29,961",4.2781668515,0,3,7,10,top_5_10,outstanding
"29,962",0,1,1,1,0,ordinary,ordinary
"29,965",0.6931471806,0,2,0,0,ordinary,ordinary
"29,969",0.6931471806,0,0,4,2,ordinary,ordinary
"29,970",0.6931471806,0,4,0,2,top_10_15,outstanding
"29,972",0.6931471806,1,0,2,0,ordinary,ordinary
"29,973",0.6931471806,1,0,2,0,ordinary,ordinary
"29,974",0,2,2,2,0,ordinary,ordinary
"29,975",8.8235835193,21,11,37,9,top_5,outstanding
"29,976",4.2405450665,13,2,22,4,top_5,outstanding
"29,977",3.1690190687,8,3,10,0,top_5_10,outstanding
"29,978",0,0,1,1,0,ordinary,ordinary
"29,980",0,1,0,1,1,ordinary,ordinary
"29,981",2.1972245773,6,0,6,2,top_10_15,outstanding
"29,985",0,1,0,1,1,ordinary,ordinary
"29,987",0,1,1,0,0,ordinary,ordinary
"29,988",0.6931471806,4,0,2,0,top_10_15,outstanding
"29,989",0,2,0,2,0,ordinary,ordinary
"29,991",6.1810094441,34,16,12,14,top_5,outstanding
"29,992",0.6931471806,2,0,0,1,ordinary,ordinary
"29,995",9.7991148236,223,83,200,41,top_5,outstanding
"29,998",2.302585093,5,0,0,2,ordinary,ordinary
"29,999",0,1,0,1,0,ordinary,ordinary
"30,005",0.6931471806,0,0,2,3,ordinary,ordinary
"30,009",0,2,0,1,1,ordinary,ordinary
"30,011",1.3547104187,8,0,4,0,ordinary,ordinary
"30,013",0.6931471806,2,1,0,0,ordinary,ordinary
"30,018",0,0,1,1,0,ordinary,ordinary
"30,019",0,1,1,1,0,ordinary,ordinary
"30,020",0,0,1,0,0,ordinary,ordinary
"30,021",8.5203949813,65,27,39,4,top_5,outstanding
"30,022",3.7273599747,6,2,6,1,top_5,outstanding
"30,024",0,0,1,1,0,ordinary,ordinary
"30,025",0,0,0,1,0,ordinary,ordinary
"30,026",0,4,0,4,0,ordinary,ordinary
"30,027",0.6931471806,4,0,2,0,ordinary,ordinary
"30,028",0,0,2,0,2,ordinary,ordinary
"30,029",0,1,0,1,0,ordinary,ordinary
"30,030",0.6931471806,2,0,1,0,ordinary,ordinary
"30,031",0,0,1,0,0,ordinary,ordinary
"30,034",0,0,2,2,0,ordinary,ordinary
"30,035",1.3862943611,4,0,6,12,top_10_15,outstanding
"30,038",0,0,0,1,0,ordinary,ordinary
"30,039",0,0,2,0,2,ordinary,ordinary
"30,040",7.1652138693,56,20,59,4,top_5,outstanding
"30,042",0.7356219398,6,1,8,0,ordinary,ordinary
"30,044",2.0593060281,5,0,4,0,top_5_10,outstanding
"30,045",0.6931471806,2,0,0,0,ordinary,ordinary
"30,046",0,0,0,2,0,ordinary,ordinary
"30,049",0,1,0,1,0,ordinary,ordinary
"30,050",0.6931471806,2,0,0,0,top_10_15,outstanding
"30,055",1.9882981626,3,2,7,0,ordinary,ordinary
"30,057",0,5,5,0,0,ordinary,ordinary
"30,058",0,1,0,1,0,ordinary,ordinary
"30,059",0,4,1,0,3,ordinary,ordinary
"30,060",10.1864906713,215,109,139,28,top_5,outstanding
"30,062",0,1,1,3,0,top_10_15,outstanding
"30,063",8.0505803245,32,13,30,10,top_5,outstanding
"30,065",0.6931471806,8,0,0,0,ordinary,ordinary
"30,067",0.6931471806,2,0,1,0,ordinary,ordinary
"30,071",0,0,0,2,0,ordinary,ordinary
"30,073",0.6931471806,0,0,2,4,ordinary,ordinary
"30,075",0,1,1,0,0,ordinary,ordinary
"30,077",0,4,0,4,0,ordinary,ordinary
"30,078",0.6931471806,2,0,1,0,ordinary,ordinary
"30,079",1.0986122887,1,1,3,0,ordinary,ordinary
"30,080",1.3862943611,4,0,1,2,ordinary,ordinary
"30,082",1.4696052151,13,0,10,0,top_10_15,outstanding
"30,085",0,1,1,1,0,ordinary,ordinary
"30,086",0,0,0,1,0,ordinary,ordinary
"30,088",2.4058796184,10,2,8,0,ordinary,ordinary
"30,090",0,1,0,0,0,top_10_15,outstanding
"30,091",0.6931471806,4,2,0,0,ordinary,ordinary
"30,092",5.1841075766,12,7,15,6,top_5,outstanding
"30,094",0,0,0,1,0,ordinary,ordinary
"30,095",1.3296613489,3,0,2,2,top_5_10,outstanding
"30,097",0.6931471806,2,0,1,0,ordinary,ordinary
"30,100",0.6931471806,2,0,1,0,ordinary,ordinary
"30,104",1.0986122887,6,0,0,0,ordinary,ordinary
"30,105",0,0,2,0,2,ordinary,ordinary
"30,106",0,0,0,2,0,ordinary,ordinary
"30,108",0,0,1,1,0,ordinary,ordinary
"30,110",0,1,1,0,0,ordinary,ordinary
"30,112",0,1,1,0,0,ordinary,ordinary
"30,113",2.71595571,3,4,2,0,top_5_10,outstanding
"30,114",0,0,0,2,0,ordinary,ordinary
"30,116",12.3779962553,785,368,"1,043",278,top_5,outstanding
"30,117",0,2,0,1,1,ordinary,ordinary
"30,119",3.9300925287,6,0,8,3,top_5_10,outstanding
"30,122",0.6365141683,1,3,1,0,ordinary,ordinary
"30,125",1.054920168,0,0,10,0,ordinary,ordinary
"30,126",0,1,0,1,0,ordinary,ordinary
"30,127",1.0986122887,0,0,3,0,ordinary,ordinary
"30,128",0.6931471806,2,0,1,0,ordinary,ordinary
"30,129",1.288252305,0,0,11,0,ordinary,ordinary
"30,133",1.0986122887,0,0,0,3,ordinary,ordinary
"30,135",0.6931471806,2,0,1,0,ordinary,ordinary
"30,136",0,3,3,0,3,ordinary,ordinary
"30,138",0,0,0,0,2,top_10_15,outstanding
"30,139",0.6931471806,6,3,0,0,ordinary,ordinary
"30,141",0.6931471806,6,0,3,0,top_5_10,outstanding
"30,143",0.6931471806,2,0,0,0,ordinary,ordinary
"30,145",0,1,0,0,1,ordinary,ordinary
"30,146",4.5171237342,41,8,28,2,top_5,outstanding
"30,148",0.6931471806,0,4,0,0,top_10_15,outstanding
"30,151",1.3661588476,0,4,5,3,top_5_10,outstanding
"30,152",0,2,1,0,0,top_10_15,outstanding
"30,154",0.6931471806,2,0,1,0,ordinary,ordinary
"30,155",1.0986122887,3,0,0,0,ordinary,ordinary
"30,156",0.6931471806,1,0,2,0,ordinary,ordinary
"30,157",0.5623351446,1,4,0,0,ordinary,ordinary
"30,159",1.6094379124,1,1,5,0,ordinary,ordinary
"30,160",5.7398688057,31,6,13,4,top_5,outstanding
"30,161",0,0,2,2,0,ordinary,ordinary
"30,162",0,2,0,2,0,ordinary,ordinary
"30,163",0,3,0,3,0,ordinary,ordinary
"30,164",0,1,1,0,0,ordinary,ordinary
"30,165",4.0545267368,20,3,17,3,ordinary,ordinary
"30,167",2.0794415417,4,1,2,1,ordinary,ordinary
"30,169",0,1,0,0,0,ordinary,ordinary
"30,172",0,1,1,1,0,ordinary,ordinary
"30,174",0,1,1,0,0,ordinary,ordinary
"30,178",1.9574025114,6,0,8,0,ordinary,ordinary
"30,179",0.6931471806,2,0,1,0,ordinary,ordinary
"30,181",10.6086096358,153,88,191,36,top_5,outstanding
"30,183",0.6931471806,0,2,0,1,ordinary,ordinary
"30,185",0.6931471806,1,0,2,0,ordinary,ordinary
"30,193",8.2090361665,103,62,216,25,top_5,outstanding
"30,194",1.3296613489,6,0,2,0,ordinary,ordinary
"30,196",0.5982695886,7,5,0,0,ordinary,ordinary
"30,198",0.6931471806,2,0,0,0,ordinary,ordinary
"30,200",0.6931471806,0,0,2,0,ordinary,ordinary
"30,202",0.6931471806,2,0,1,0,ordinary,ordinary
"30,206",2.71595571,3,0,4,2,top_5_10,outstanding
"30,209",1.5040773968,2,6,1,6,top_10_15,outstanding
"30,211",0,1,0,0,0,ordinary,ordinary
"30,212",1.0986122887,3,0,0,0,ordinary,ordinary
"30,215",2.7442722161,2,6,4,0,ordinary,ordinary
"30,216",0,3,3,0,0,ordinary,ordinary
"30,217",0.6931471806,0,0,4,0,ordinary,ordinary
"30,218",0.5623351446,4,0,2,2,ordinary,ordinary
"30,219",1.3296613489,2,0,3,0,ordinary,ordinary
"30,220",1.0986122887,9,0,0,0,ordinary,ordinary
"30,221",0,1,1,1,0,ordinary,ordinary
"30,224",0.6931471806,2,0,1,0,top_5_10,outstanding
"30,231",0,0,1,1,1,ordinary,ordinary
"30,234",0.6931471806,0,2,1,0,ordinary,ordinary
"30,239",2.0228085294,6,0,2,0,ordinary,ordinary
"30,240",0,1,1,0,0,ordinary,ordinary
"30,241",0.6931471806,1,0,2,0,ordinary,ordinary
"30,242",0,0,0,2,0,ordinary,ordinary
"30,243",0,1,0,0,0,ordinary,ordinary
"30,246",0.6890092385,0,1,11,0,top_10_15,outstanding
"30,247",0,1,1,0,0,ordinary,ordinary
"30,249",0,1,0,1,0,ordinary,ordinary
"30,251",0.6931471806,2,0,1,0,ordinary,ordinary
"30,254",0.6931471806,2,0,0,0,ordinary,ordinary
"30,255",0.6365141683,6,2,2,2,top_5_10,outstanding
"30,261",3.1314892453,1,9,27,20,top_5_10,outstanding
"30,263",1.6881741707,5,4,9,0,ordinary,ordinary
"30,264",1.2712812556,0,0,5,7,ordinary,ordinary
"30,265",0,0,1,1,1,ordinary,ordinary
"30,266",0,3,1,3,0,ordinary,ordinary
"30,268",3.3951239137,7,1,20,15,top_5_10,outstanding
"30,269",7.5125280077,62,53,167,43,top_5,outstanding
"30,271",3.7556764808,3,2,4,4,top_5_10,outstanding
"30,272",0,0,0,0,1,ordinary,ordinary
"30,274",0,2,2,0,2,ordinary,ordinary
"30,275",0,1,0,1,0,ordinary,ordinary
"30,278",4.9430334313,8,3,7,2,top_5_10,outstanding
"30,279",1.0986122887,0,1,1,3,ordinary,ordinary
"30,280",0.6931471806,4,0,0,0,ordinary,ordinary
"30,284",3.1928726375,5,14,19,1,top_5,outstanding
"30,286",0,0,1,1,0,ordinary,ordinary
"30,288",0,0,1,0,0,ordinary,ordinary
"30,289",0,0,2,2,2,top_10_15,outstanding
"30,292",0,1,0,1,0,ordinary,ordinary
"30,296",1.0986122887,3,0,1,1,ordinary,ordinary
"30,298",0.6931471806,4,2,0,0,ordinary,ordinary
"30,299",1.0986122887,0,0,6,0,ordinary,ordinary
"30,300",0.6931471806,3,0,6,0,ordinary,ordinary
"30,302",4.149595422,11,4,11,0,top_5,outstanding
"30,303",0.6931471806,0,0,2,0,ordinary,ordinary
"30,304",0.6931471806,4,0,8,0,ordinary,ordinary
"30,305",0,3,3,3,0,ordinary,ordinary
"30,306",0,3,3,0,0,ordinary,ordinary
"30,310",0,0,0,2,0,ordinary,ordinary
"30,311",1.0466304866,7,6,3,0,ordinary,ordinary
"30,313",0,0,1,1,0,ordinary,ordinary
"30,314",0,2,2,0,0,top_10_15,outstanding
"30,315",0.6896709284,0,0,24,0,ordinary,ordinary
"30,316",1.0114042647,6,0,1,0,ordinary,ordinary
"30,317",0,2,0,2,0,ordinary,ordinary
"30,318",0,0,0,2,0,ordinary,ordinary
"30,320",0,1,0,1,0,ordinary,ordinary
"30,321",0.673011667,5,5,3,0,top_5_10,outstanding
"30,322",1.054920168,0,1,5,0,top_10_15,outstanding
"30,323",2.4058796184,5,2,4,2,top_5_10,outstanding
"30,328",0,1,0,1,0,ordinary,ordinary
"30,330",0,1,0,1,0,ordinary,ordinary
"30,331",0,1,0,1,1,ordinary,ordinary
"30,333",0,6,0,6,6,ordinary,ordinary
"30,334",2.0228085294,4,4,12,2,top_5_10,outstanding
"30,336",1.7917594692,2,0,3,3,ordinary,ordinary
"30,337",5.6267393245,5,8,14,7,top_5,outstanding
"30,338",0,0,0,3,1,ordinary,ordinary
"30,341",0,1,1,1,0,top_10_15,outstanding
"30,342",1.3862943611,2,1,2,0,ordinary,ordinary
"30,343",0.9105187418,7,5,5,2,top_5_10,outstanding
"30,346",0,0,0,1,0,ordinary,ordinary
"30,348",0.6931471806,2,0,0,0,ordinary,ordinary
"30,349",0,3,0,1,2,ordinary,ordinary
"30,351",0,0,0,1,0,ordinary,ordinary
"30,352",6.2251607076,22,3,7,7,top_5,outstanding
"30,353",0,0,0,1,1,ordinary,ordinary
"30,356",0,0,0,3,3,top_10_15,outstanding
"30,357",11.0389181632,253,100,357,120,top_5,outstanding
"30,359",0,0,4,0,0,ordinary,ordinary
"30,360",4.3728825388,13,0,22,8,top_5_10,outstanding
"30,361",0.6931471806,4,0,0,0,ordinary,ordinary
"30,362",0.6931471806,2,0,1,0,ordinary,ordinary
"30,363",2.6483233998,5,2,8,1,top_10_15,outstanding
"30,364",1.3095258353,5,3,1,0,ordinary,ordinary
"30,366",0,0,1,0,0,ordinary,ordinary
"30,368",0.6931471806,0,4,0,0,ordinary,ordinary
"30,369",0.3767701613,0,0,8,0,top_10_15,outstanding
"30,370",1.7917594692,0,0,3,2,ordinary,ordinary
"30,372",0,0,0,3,0,ordinary,ordinary
"30,375",0,2,0,2,2,top_10_15,outstanding
"30,376",0.6931471806,2,0,1,0,top_5_10,outstanding
"30,377",0.6931471806,1,0,2,0,ordinary,ordinary
"30,379",1.0986122887,0,0,6,0,top_10_15,outstanding
"30,380",0,2,0,2,0,ordinary,ordinary
"30,381",0.6365141683,3,1,1,1,ordinary,ordinary
"30,383",1.3862943611,1,2,2,0,top_5_10,outstanding
"30,385",0,1,0,1,1,ordinary,ordinary
"30,386",0.6931471806,2,1,0,0,ordinary,ordinary
"30,387",0.6931471806,2,0,0,0,ordinary,ordinary
"30,389",1.9813994856,4,2,11,3,top_5_10,outstanding
"30,390",0.6931471806,2,0,1,0,ordinary,ordinary
"30,392",3.3076485048,5,2,8,2,top_5_10,outstanding
"30,394",0.6931471806,6,3,0,0,top_10_15,outstanding
"30,396",1.0986122887,4,2,12,4,top_10_15,outstanding
"30,402",0.6365141683,1,1,3,0,ordinary,ordinary
"30,403",0,1,1,0,0,ordinary,ordinary
"30,404",0.6931471806,0,0,0,2,top_10_15,outstanding
"30,407",0,1,0,1,0,ordinary,ordinary
"30,411",2.4944227504,8,3,11,0,top_5_10,outstanding
"30,412",0,0,1,0,0,ordinary,ordinary
"30,413",1.0986122887,3,0,0,0,ordinary,ordinary
"30,414",0,1,1,0,0,ordinary,ordinary
"30,415",0,1,0,0,0,ordinary,ordinary
"30,417",2.0228085294,3,0,4,0,ordinary,ordinary
"30,418",3.3146612303,9,6,15,0,top_5_10,outstanding
"30,420",1.6094379124,1,0,5,0,ordinary,ordinary
"30,422",0.6931471806,8,0,1,0,ordinary,ordinary
"30,424",1.0397207708,0,0,4,0,ordinary,ordinary
"30,426",0,0,0,0,2,ordinary,ordinary
"30,427",0.6931471806,0,0,4,0,ordinary,ordinary
"30,429",0.6931471806,2,1,0,0,ordinary,ordinary
"30,430",0,2,0,2,0,ordinary,ordinary
"30,432",9.3269491894,88,30,89,24,top_5,outstanding
"30,434",0,1,0,0,0,ordinary,ordinary
"30,436",0.6931471806,0,0,6,0,ordinary,ordinary
"30,437",0.6931471806,3,0,4,1,ordinary,ordinary
"30,438",1.0397207708,2,2,8,0,top_5,outstanding
"30,439",3.4102321433,8,0,3,3,top_5_10,outstanding
"30,440",10.2605456232,331,92,280,115,top_5,outstanding
"30,441",8.0648668929,29,27,50,11,top_5,outstanding
"30,442",4.6663769546,11,2,4,2,top_5,outstanding
"30,445",0,0,2,2,0,ordinary,ordinary
"30,447",0.6931471806,0,0,2,1,ordinary,ordinary
"30,448",0.6931471806,2,0,0,0,ordinary,ordinary
"30,449",1.3321790402,1,2,5,1,top_5_10,outstanding
"30,452",0.6869615766,0,4,9,0,top_5_10,outstanding
"30,459",0,0,0,0,1,ordinary,ordinary
"30,461",1.6762349391,2,4,3,0,ordinary,ordinary
"30,462",0.6931471806,2,0,4,0,ordinary,ordinary
"30,464",0,0,0,0,1,ordinary,ordinary
"30,465",1.3862943611,0,2,2,0,top_10_15,outstanding
"30,466",0.8675632285,1,1,6,1,top_5_10,outstanding
"30,468",1.5922140594,0,7,3,0,top_5_10,outstanding
"30,469",0.6931471806,2,1,1,2,top_10_15,outstanding
"30,477",0,0,1,0,1,ordinary,ordinary
"30,478",0.6931471806,0,0,2,0,top_10_15,outstanding
"30,479",2.0794415417,2,1,2,2,ordinary,ordinary
"30,481",0,2,0,0,2,top_10_15,outstanding
"30,485",5.6839877414,11,8,12,4,top_5_10,outstanding
"30,486",1.7155063762,7,3,3,1,top_10_15,outstanding
"30,487",0,0,0,1,0,ordinary,ordinary
"30,488",4.6776305139,3,5,12,2,top_5_10,outstanding
"30,489",0,1,0,1,0,ordinary,ordinary
"30,491",0,2,0,2,2,ordinary,ordinary
"30,492",0,0,0,1,0,ordinary,ordinary
"30,493",5.4459314391,16,8,18,2,top_5,outstanding
"30,494",0,1,0,3,1,ordinary,ordinary
"30,500",0.6931471806,2,0,0,0,ordinary,ordinary
"30,501",0.6108643021,0,0,10,3,ordinary,ordinary
"30,504",0,1,0,1,1,top_5_10,outstanding
"30,506",2.041960681,10,3,3,1,top_10_15,outstanding
"30,511",0,5,5,3,0,ordinary,ordinary
"30,513",0.6931471806,1,0,4,0,ordinary,ordinary
"30,514",0,1,0,0,0,ordinary,ordinary
"30,516",1.7832068393,11,1,2,0,top_5_10,outstanding
"30,517",0,1,0,0,0,ordinary,ordinary
"30,518",0,1,0,0,0,ordinary,ordinary
"30,520",0.6931471806,0,0,2,0,ordinary,ordinary
"30,522",4.8184985839,22,8,16,0,top_5_10,outstanding
"30,523",1.7917594692,2,1,6,1,top_10_15,outstanding
"30,524",2.0611128326,6,0,5,2,top_10_15,outstanding
"30,527",0.673011667,1,2,5,2,top_10_15,outstanding
"30,529",0,0,1,1,0,ordinary,ordinary
"30,532",0,2,0,0,2,ordinary,ordinary
"30,533",0,1,0,1,1,ordinary,ordinary
"30,534",1.0986122887,0,0,3,0,ordinary,ordinary
"30,536",0,0,0,1,0,ordinary,ordinary
"30,537",1.3321790402,0,1,5,0,ordinary,ordinary
"30,538",0.6931471806,4,0,0,0,ordinary,ordinary
"30,539",1.0986122887,3,0,1,1,ordinary,ordinary
"30,542",5.7942425008,17,5,25,8,top_5,outstanding
"30,544",0,1,0,1,0,ordinary,ordinary
"30,545",0.6931471806,1,0,2,0,ordinary,ordinary
"30,546",1.7328679514,2,2,4,2,top_5_10,outstanding
"30,548",0,1,1,1,0,ordinary,ordinary
"30,550",0.673011667,5,0,3,0,ordinary,ordinary
"30,551",2.0081619616,16,26,11,4,top_5_10,outstanding
"30,552",0,0,1,1,0,ordinary,ordinary
"30,553",0,0,0,2,0,ordinary,ordinary
"30,556",0.6931471806,0,0,6,0,ordinary,ordinary
"30,558",0.6931471806,8,0,4,0,ordinary,ordinary
"30,560",0,0,0,0,2,top_5_10,outstanding
"30,563",0,0,1,1,1,ordinary,ordinary
"30,567",0,0,0,2,2,top_10_15,outstanding
"30,568",0.6931471806,0,0,1,2,ordinary,ordinary
"30,574",0,1,0,1,0,ordinary,ordinary
"30,578",0.6931471806,4,0,0,0,ordinary,ordinary
"30,579",0,3,0,3,3,ordinary,ordinary
"30,582",6.6910053885,20,8,18,6,top_5,outstanding
"30,584",0,0,0,2,2,ordinary,ordinary
"30,586",0.6931471806,4,2,0,0,ordinary,ordinary
"30,589",3.3368627341,5,1,8,9,top_5_10,outstanding
"30,591",0,0,0,3,0,ordinary,ordinary
"30,592",0.6931471806,0,0,1,2,ordinary,ordinary
"30,594",0,1,1,1,0,top_5,outstanding
"30,598",0,0,0,1,0,ordinary,ordinary
"30,599",0,3,0,3,3,ordinary,ordinary
"30,600",0,1,0,1,0,ordinary,ordinary
"30,602",0.6931471806,0,1,2,0,top_5_10,outstanding
"30,603",0.6931471806,4,0,0,0,ordinary,ordinary
"30,604",0,1,0,0,0,ordinary,ordinary
"30,605",1.3296613489,3,0,2,0,ordinary,ordinary
"30,606",0.6931471806,2,0,2,0,ordinary,ordinary
"30,607",0.6931471806,0,1,2,0,ordinary,ordinary
"30,608",10.6597180065,112,40,161,45,top_5,outstanding
"30,611",0.6931471806,0,2,0,0,ordinary,ordinary
"30,614",8.5301764017,73,15,43,21,top_5,outstanding
